"sp_ABC","chrom","win","n_nodes","win_start","win_mid_Mb","PBSa_5Mb","species_label"
"B","1",132,19,1.32e+08,132.5,363.320794890686,"C. nanulus"
"B","1",133,65,1.33e+08,133.5,367.520067479315,"C. nanulus"
"B","1",134,94,1.34e+08,134.5,376.551457306966,"C. nanulus"
"B","1",135,522,1.35e+08,135.5,566.789202437732,"C. nanulus"
"B","1",136,0,1.36e+08,136.5,534.701786045268,"C. nanulus"
"B","1",137,11,1.37e+08,137.5,534.477314766492,"C. nanulus"
"B","1",138,95,1.38e+08,138.5,538.948977176875,"C. nanulus"
"B","1",139,135,1.39e+08,139.5,547.59017522231,"C. nanulus"
"B","1",140,55,1.4e+08,140.5,174.34448657758,"C. nanulus"
"B","1",141,112,1.41e+08,141.5,207.219690184114,"C. nanulus"
"B","1",142,1,1.42e+08,142.5,206.929939834718,"C. nanulus"
"B","1",143,82,1.43e+08,143.5,201.293318319312,"C. nanulus"
"B","1",144,348,1.44e+08,144.5,378.679283827357,"C. nanulus"
"B","1",145,156,1.45e+08,145.5,405.843565921649,"C. nanulus"
"B","1",146,46,1.46e+08,146.5,392.786201386963,"C. nanulus"
"B","1",147,65,1.47e+08,147.5,398.126864202857,"C. nanulus"
"B","1",148,12,1.48e+08,148.5,389.775576453938,"C. nanulus"
"B","1",149,180,1.49e+08,149.5,251.437865087978,"C. nanulus"
"B","1",150,104,1.5e+08,150.5,222.937210891318,"C. nanulus"
"B","10",0,162,0,0.5,NA,"C. nanulus"
"B","10",1,940,1e+06,1.5,NA,"C. nanulus"
"B","10",2,391,2e+06,2.5,NA,"C. nanulus"
"B","10",3,1016,3e+06,3.5,NA,"C. nanulus"
"B","10",4,1103,4e+06,4.5,1819.77745892183,"C. nanulus"
"B","10",5,283,5e+06,5.5,1834.51219674332,"C. nanulus"
"B","10",6,376,6e+06,6.5,1619.63298311685,"C. nanulus"
"B","10",7,558,7e+06,7.5,1667.84111953147,"C. nanulus"
"B","10",8,125,8e+06,8.5,1328.55673570985,"C. nanulus"
"B","10",9,58,9e+06,9.5,742.844532860006,"C. nanulus"
"B","10",10,27,1e+07,10.5,687.355803059813,"C. nanulus"
"B","10",11,64,1.1e+07,11.5,578.945593298714,"C. nanulus"
"B","10",12,106,1.2e+07,12.5,187.216452268491,"C. nanulus"
"B","10",13,95,1.3e+07,13.5,168.67127793433,"C. nanulus"
"B","10",14,252,1.4e+07,14.5,297.640723020221,"C. nanulus"
"B","10",15,474,1.5e+07,15.5,559.050087201496,"C. nanulus"
"B","10",16,89,1.6e+07,16.5,562.460665291361,"C. nanulus"
"B","10",17,391,1.7e+07,17.5,676.762144331374,"C. nanulus"
"B","10",18,197,1.8e+07,18.5,698.420360527956,"C. nanulus"
"B","10",19,67,1.9e+07,19.5,654.809896076716,"C. nanulus"
"B","10",20,34,2e+07,20.5,453.051873409657,"C. nanulus"
"B","10",21,281,2.1e+07,21.5,525.638659156649,"C. nanulus"
"B","10",22,172,2.2e+07,22.5,391.150866035089,"C. nanulus"
"B","10",23,148,2.3e+07,23.5,368.909202921261,"C. nanulus"
"B","10",24,33,2.4e+07,24.5,364.271876487878,"C. nanulus"
"B","10",25,1173,2.5e+07,25.5,1227.78947706844,"C. nanulus"
"B","10",26,1240,2.6e+07,26.5,1722.23865941977,"C. nanulus"
"B","10",27,263,2.7e+07,27.5,1733.69287937628,"C. nanulus"
"B","10",28,1849,2.8e+07,28.5,2530.3335748474,"C. nanulus"
"B","10",29,351,2.9e+07,29.5,2554.34923219203,"C. nanulus"
"B","10",30,26,3e+07,30.5,2269.23929985359,"C. nanulus"
"B","10",31,190,3.1e+07,31.5,1909.95994722402,"C. nanulus"
"B","10",32,731,3.2e+07,32.5,2028.08752276621,"C. nanulus"
"B","10",33,510,3.3e+07,33.5,976.953427753852,"C. nanulus"
"B","10",34,155,3.4e+07,34.5,924.803762968123,"C. nanulus"
"B","10",35,557,3.5e+07,35.5,1079.27521976556,"C. nanulus"
"B","10",36,436,3.6e+07,36.5,1148.40367467193,"C. nanulus"
"B","10",37,213,3.7e+07,37.5,910.954993399784,"C. nanulus"
"B","10",38,613,3.8e+07,38.5,972.372356661788,"C. nanulus"
"B","10",39,623,3.9e+07,39.5,1144.38280308645,"C. nanulus"
"B","10",40,261,4e+07,40.5,1033.19117301688,"C. nanulus"
"B","10",41,514,4.1e+07,41.5,1068.44934367522,"C. nanulus"
"B","10",42,225,4.2e+07,42.5,1070.90615835376,"C. nanulus"
"B","10",43,368,4.3e+07,43.5,952.100309841353,"C. nanulus"
"B","10",44,862,4.4e+07,44.5,1123.12510434056,"C. nanulus"
"B","10",45,25,4.5e+07,45.5,1092.66371771007,"C. nanulus"
"B","11",1,329,1e+06,1.5,NA,"C. nanulus"
"B","11",2,18,2e+06,2.5,NA,"C. nanulus"
"B","11",3,209,3e+06,3.5,NA,"C. nanulus"
"B","11",4,43,4e+06,4.5,NA,"C. nanulus"
"B","11",5,0,5e+06,5.5,392.549359953624,"C. nanulus"
"B","11",6,208,6e+06,6.5,298.526380743813,"C. nanulus"
"B","11",7,616,7e+06,7.5,684.287951084922,"C. nanulus"
"B","11",8,772,8e+06,8.5,1010.22423253454,"C. nanulus"
"B","11",9,21,9e+06,9.5,1009.52711702064,"C. nanulus"
"B","11",10,41,1e+07,10.5,1010.35934201649,"C. nanulus"
"B","11",11,95,1.1e+07,11.5,993.270859332941,"C. nanulus"
"B","11",12,53,1.2e+07,12.5,780.986555582105,"C. nanulus"
"B","11",13,33,1.3e+07,13.5,122.658061292359,"C. nanulus"
"B","11",14,24,1.4e+07,14.5,123.207142650092,"C. nanulus"
"B","11",15,19,1.5e+07,15.5,117.728501222091,"C. nanulus"
"B","11",16,0,1.6e+07,16.5,69.5341642647699,"C. nanulus"
"B","11",17,240,1.7e+07,17.5,244.1843565833,"C. nanulus"
"B","11",18,773,1.8e+07,18.5,809.97901207377,"C. nanulus"
"B","11",19,1444,1.9e+07,19.5,1655.4836151409,"C. nanulus"
"B","11",20,176,2e+07,20.5,1664.70447827835,"C. nanulus"
"B","11",21,1,2.1e+07,21.5,1664.70477863194,"C. nanulus"
"B","11",22,221,2.2e+07,22.5,1662.07189976848,"C. nanulus"
"B","11",23,601,2.3e+07,23.5,1589.38824709383,"C. nanulus"
"B","11",24,188,2.4e+07,24.5,690.190553398118,"C. nanulus"
"B","11",25,158,2.5e+07,25.5,685.821405323573,"C. nanulus"
"B","11",26,431,2.6e+07,26.5,810.006790094997,"C. nanulus"
"B","11",27,874,2.7e+07,27.5,1170.95943567657,"C. nanulus"
"B","11",28,74,2.8e+07,28.5,1007.68100111097,"C. nanulus"
"B","11",29,134,2.9e+07,29.5,999.016015887633,"C. nanulus"
"B","11",30,659,3e+07,30.5,1186.31783262328,"C. nanulus"
"B","11",31,419,3.1e+07,31.5,1182.01099825678,"C. nanulus"
"B","11",32,451,3.2e+07,32.5,914.699404176039,"C. nanulus"
"B","11",33,374,3.3e+07,33.5,985.431377620989,"C. nanulus"
"B","11",34,250,3.4e+07,34.5,1007.77924169929,"C. nanulus"
"B","11",35,207,3.5e+07,35.5,790.055061372307,"C. nanulus"
"B","11",36,721,3.6e+07,36.5,984.107209606758,"C. nanulus"
"B","11",37,154,3.7e+07,37.5,888.133998898815,"C. nanulus"
"B","11",38,237,3.8e+07,38.5,839.687441849644,"C. nanulus"
"B","11",39,73,3.9e+07,39.5,804.924841211899,"C. nanulus"
"B","11",40,445,4e+07,40.5,896.147309319177,"C. nanulus"
"B","12",0,279,0,0.5,NA,"C. nanulus"
"B","12",1,420,1e+06,1.5,NA,"C. nanulus"
"B","12",2,412,2e+06,2.5,NA,"C. nanulus"
"B","12",3,252,3e+06,3.5,NA,"C. nanulus"
"B","12",4,243,4e+06,4.5,739.282084187085,"C. nanulus"
"B","12",5,417,5e+06,5.5,801.614620625148,"C. nanulus"
"B","12",6,62,6e+06,6.5,685.587339439695,"C. nanulus"
"B","12",7,174,7e+06,7.5,574.945214781374,"C. nanulus"
"B","12",8,1185,8e+06,8.5,1292.78111062933,"C. nanulus"
"B","12",9,220,9e+06,9.5,1288.6558889013,"C. nanulus"
"B","12",10,665,1e+07,10.5,1388.87364436078,"C. nanulus"
"B","12",11,124,1.1e+07,11.5,1393.01902355998,"C. nanulus"
"B","12",12,617,1.2e+07,12.5,1513.57688935845,"C. nanulus"
"B","12",13,439,1.3e+07,13.5,1038.94706313652,"C. nanulus"
"B","12",14,178,1.4e+07,14.5,1030.87099095862,"C. nanulus"
"B","12",15,477,1.5e+07,15.5,920.868611692244,"C. nanulus"
"B","12",16,518,1.6e+07,16.5,1049.26021558048,"C. nanulus"
"B","12",17,555,1.7e+07,17.5,1014.04289850085,"C. nanulus"
"B","12",18,517,1.8e+07,18.5,1050.16712955605,"C. nanulus"
"B","12",19,1300,1.9e+07,19.5,1661.67596119099,"C. nanulus"
"B","12",20,540,2e+07,20.5,1680.84443063598,"C. nanulus"
"B","12",21,267,2.1e+07,21.5,1621.17334051606,"C. nanulus"
"B","12",22,370,2.2e+07,22.5,1567.50693778369,"C. nanulus"
"B","12",23,45,2.3e+07,23.5,1480.47762563303,"C. nanulus"
"B","12",24,1282,2.4e+07,24.5,1464.69723833972,"C. nanulus"
"B","12",25,194,2.5e+07,25.5,1375.27233666645,"C. nanulus"
"B","12",26,269,2.6e+07,26.5,1375.66202244592,"C. nanulus"
"B","12",27,279,2.7e+07,27.5,1354.02621835768,"C. nanulus"
"B","12",28,74,2.8e+07,28.5,1355.29996679702,"C. nanulus"
"B","12",29,143,2.9e+07,29.5,462.345109198746,"C. nanulus"
"B","12",30,240,3e+07,30.5,483.453203526463,"C. nanulus"
"B","12",31,591,3.1e+07,31.5,714.595689883447,"C. nanulus"
"B","12",32,204,3.2e+07,32.5,688.782984691114,"C. nanulus"
"B","12",33,530,3.3e+07,33.5,865.936487278368,"C. nanulus"
"B","12",34,592,3.4e+07,34.5,1039.1636059832,"C. nanulus"
"B","13",0,47,0,0.5,NA,"C. nanulus"
"B","13",1,109,1e+06,1.5,NA,"C. nanulus"
"B","13",2,519,2e+06,2.5,NA,"C. nanulus"
"B","13",3,703,3e+06,3.5,NA,"C. nanulus"
"B","13",4,493,4e+06,4.5,1010.30144016526,"C. nanulus"
"B","13",5,1303,5e+06,5.5,1648.12287163306,"C. nanulus"
"B","13",6,1135,6e+06,6.5,1998.1624058119,"C. nanulus"
"B","13",7,623,7e+06,7.5,2027.66392678866,"C. nanulus"
"B","13",8,967,8e+06,8.5,2133.61219531573,"C. nanulus"
"B","13",9,1192,9e+06,9.5,2393.76607044214,"C. nanulus"
"B","13",10,713,1e+07,10.5,2130.8862006217,"C. nanulus"
"B","13",11,987,1.1e+07,11.5,2055.87450978896,"C. nanulus"
"B","13",12,687,1.2e+07,12.5,2076.16473334849,"C. nanulus"
"B","13",13,878,1.3e+07,13.5,2036.23549718592,"C. nanulus"
"B","13",14,872,1.4e+07,14.5,1867.02303145944,"C. nanulus"
"B","13",15,741,1.5e+07,15.5,1877.89429947481,"C. nanulus"
"B","13",16,748,1.6e+07,16.5,1764.03571392418,"C. nanulus"
"B","13",17,1006,1.7e+07,17.5,1910.99162740186,"C. nanulus"
"B","13",18,510,1.8e+07,18.5,1772.31628102887,"C. nanulus"
"B","13",19,560,1.9e+07,19.5,1641.43869821568,"C. nanulus"
"B","13",20,626,2e+07,20.5,1592.83269680152,"C. nanulus"
"B","13",21,330,2.1e+07,21.5,1444.47637571544,"C. nanulus"
"B","13",22,465,2.2e+07,22.5,1136.09022529023,"C. nanulus"
"B","13",23,393,2.3e+07,23.5,1088.60001837222,"C. nanulus"
"B","13",24,300,2.4e+07,24.5,980.535567942336,"C. nanulus"
"B","13",25,907,2.5e+07,25.5,1179.92499761637,"C. nanulus"
"B","13",26,657,2.6e+07,26.5,1309.56939487757,"C. nanulus"
"B","13",27,184,2.7e+07,27.5,1237.98344092318,"C. nanulus"
"B","13",28,180,2.8e+07,28.5,1187.66746187643,"C. nanulus"
"B","13",29,559,2.9e+07,29.5,1277.90257844642,"C. nanulus"
"B","13",30,1660,3e+07,30.5,1888.38184697905,"C. nanulus"
"B","13",31,245,3.1e+07,31.5,1787.27781835953,"C. nanulus"
"B","13",32,374,3.2e+07,32.5,1816.69535145549,"C. nanulus"
"B","13",33,293,3.3e+07,33.5,1831.34677218707,"C. nanulus"
"B","13",34,385,3.4e+07,34.5,1785.93812882754,"C. nanulus"
"B","13",35,186,3.5e+07,35.5,684.522461282316,"C. nanulus"
"B","13",36,518,3.6e+07,36.5,822.721094903978,"C. nanulus"
"B","13",37,268,3.7e+07,37.5,780.267902710345,"C. nanulus"
"B","13",38,41,3.8e+07,38.5,724.327274096454,"C. nanulus"
"B","13",39,1072,3.9e+07,39.5,1235.15545580303,"C. nanulus"
"B","13",40,431,4e+07,40.5,1294.90308517665,"C. nanulus"
"B","13",41,254,4.1e+07,41.5,1213.65810671704,"C. nanulus"
"B","13",42,503,4.2e+07,42.5,1286.13801747713,"C. nanulus"
"B","13",43,480,4.3e+07,43.5,1372.17710227215,"C. nanulus"
"B","13",44,20,4.4e+07,44.5,856.788188527363,"C. nanulus"
"B","2",1,215,1e+06,1.5,NA,"C. nanulus"
"B","2",2,630,2e+06,2.5,NA,"C. nanulus"
"B","2",3,392,3e+06,3.5,NA,"C. nanulus"
"B","2",4,474,4e+06,4.5,NA,"C. nanulus"
"B","2",5,295,5e+06,5.5,953.147417769151,"C. nanulus"
"B","2",6,193,6e+06,6.5,948.427118971194,"C. nanulus"
"B","2",7,4,7e+06,7.5,708.964032938202,"C. nanulus"
"B","2",8,204,8e+06,8.5,624.96559905326,"C. nanulus"
"B","2",9,82,9e+06,9.5,415.48766528021,"C. nanulus"
"B","2",10,15,1e+07,10.5,292.967574997644,"C. nanulus"
"B","2",11,109,1.1e+07,11.5,245.890219406954,"C. nanulus"
"B","2",12,59,1.2e+07,12.5,252.837892729709,"C. nanulus"
"B","2",13,66,1.3e+07,13.5,163.300336803082,"C. nanulus"
"B","2",14,229,1.4e+07,14.5,269.042747532804,"C. nanulus"
"B","2",15,14,1.5e+07,15.5,268.988847352451,"C. nanulus"
"B","2",16,141,1.6e+07,16.5,283.469575086992,"C. nanulus"
"B","2",17,120,1.7e+07,17.5,302.1158718108,"C. nanulus"
"B","2",18,148,1.8e+07,18.5,329.881797012203,"C. nanulus"
"B","2",19,331,1.9e+07,19.5,407.359791830269,"C. nanulus"
"B","2",20,402,2e+07,20.5,572.145086494676,"C. nanulus"
"B","2",21,72,2.1e+07,21.5,559.153824989153,"C. nanulus"
"B","2",22,4,2.2e+07,22.5,546.140091917816,"C. nanulus"
"B","2",23,25,2.3e+07,23.5,526.298394449385,"C. nanulus"
"B","2",24,354,2.4e+07,24.5,541.05914648955,"C. nanulus"
"B","2",25,61,2.5e+07,25.5,367.235619187464,"C. nanulus"
"B","2",26,317,2.6e+07,26.5,479.757230273813,"C. nanulus"
"B","2",27,33,2.7e+07,27.5,480.874203924478,"C. nanulus"
"B","2",28,22,2.8e+07,28.5,480.727573579881,"C. nanulus"
"B","2",29,357,2.9e+07,29.5,482.940990184101,"C. nanulus"
"B","2",30,1,3e+07,30.5,479.074107002247,"C. nanulus"
"B","2",31,196,3.1e+07,31.5,409.193108446367,"C. nanulus"
"B","2",32,143,3.2e+07,32.5,432.202498835904,"C. nanulus"
"B","2",33,86,3.3e+07,33.5,440.126118288838,"C. nanulus"
"B","2",34,188,3.4e+07,34.5,318.756960708311,"C. nanulus"
"B","2",35,58,3.5e+07,35.5,323.989197350776,"C. nanulus"
"B","2",36,110,3.6e+07,36.5,280.451421818468,"C. nanulus"
"B","2",37,270,3.7e+07,37.5,362.082863444267,"C. nanulus"
"B","2",38,84,3.8e+07,38.5,361.613052861757,"C. nanulus"
"B","2",39,349,3.9e+07,39.5,466.069737271151,"C. nanulus"
"B","2",40,359,4e+07,40.5,585.438297346526,"C. nanulus"
"B","2",41,89,4.1e+07,41.5,581.858230155766,"C. nanulus"
"B","2",42,1269,4.2e+07,42.5,1369.67879446241,"C. nanulus"
"B","2",43,7971,4.3e+07,43.5,8087.3855478764,"C. nanulus"
"B","2",44,13,4.4e+07,44.5,8079.86218941883,"C. nanulus"
"B","2",45,0,4.5e+07,45.5,8071.88280390641,"C. nanulus"
"B","2",46,161,4.6e+07,46.5,8072.99770841043,"C. nanulus"
"B","2",47,92,4.7e+07,47.5,7973.16718751087,"C. nanulus"
"B","2",48,87,4.8e+07,48.5,205.238885204534,"C. nanulus"
"B","2",49,333,4.9e+07,49.5,390.951403629658,"C. nanulus"
"B","2",50,310,5e+07,50.5,498.941880382876,"C. nanulus"
"B","2",51,55,5.1e+07,51.5,475.444003011921,"C. nanulus"
"B","2",52,108,5.2e+07,52.5,478.797451956461,"C. nanulus"
"B","2",53,210,5.3e+07,53.5,515.536613636704,"C. nanulus"
"B","2",54,10,5.4e+07,54.5,393.686423438757,"C. nanulus"
"B","2",55,85,5.5e+07,55.5,257.126428046593,"C. nanulus"
"B","2",56,13,5.6e+07,56.5,251.511431151747,"C. nanulus"
"B","2",57,486,5.7e+07,57.5,536.46062297246,"C. nanulus"
"B","2",58,139,5.8e+07,58.5,512.845980777855,"C. nanulus"
"B","2",59,157,5.9e+07,59.5,536.246212107834,"C. nanulus"
"B","2",60,60,6e+07,60.5,532.855515125817,"C. nanulus"
"B","2",61,1353,6.1e+07,61.5,1454.08906192159,"C. nanulus"
"B","2",62,26,6.2e+07,62.5,1370.71331794799,"C. nanulus"
"B","2",63,633,6.3e+07,63.5,1503.40380470451,"C. nanulus"
"B","2",64,17,6.4e+07,64.5,1495.28024129258,"C. nanulus"
"B","2",65,269,6.5e+07,65.5,1518.0988110133,"C. nanulus"
"B","2",66,40,6.6e+07,66.5,689.648461174242,"C. nanulus"
"B","2",67,151,6.7e+07,67.5,705.506909959073,"C. nanulus"
"B","2",68,279,6.8e+07,68.5,418.200908655158,"C. nanulus"
"B","2",69,91,6.9e+07,69.5,427.649389102802,"C. nanulus"
"B","2",70,138,7e+07,70.5,359.954163748664,"C. nanulus"
"B","2",71,0,7.1e+07,71.5,357.72475452504,"C. nanulus"
"B","2",72,86,7.2e+07,72.5,335.502608037553,"C. nanulus"
"B","2",73,314,7.3e+07,73.5,365.126005647366,"C. nanulus"
"B","2",74,0,7.4e+07,74.5,353.604298616405,"C. nanulus"
"B","2",75,35,7.5e+07,75.5,327.440070852668,"C. nanulus"
"B","2",76,800,7.6e+07,76.5,864.417144670326,"C. nanulus"
"B","2",77,10,7.7e+07,77.5,860.186607661384,"C. nanulus"
"B","2",78,1,7.8e+07,78.5,800.828321177517,"C. nanulus"
"B","2",79,413,7.9e+07,79.5,901.052162751969,"C. nanulus"
"B","2",80,63,8e+07,80.5,902.573542709956,"C. nanulus"
"B","2",81,407,8.1e+07,81.5,583.342095172292,"C. nanulus"
"B","2",82,141,8.2e+07,82.5,600.057497245056,"C. nanulus"
"B","2",83,0,8.3e+07,83.5,600.056663990993,"C. nanulus"
"B","2",84,35,8.4e+07,84.5,436.719589668245,"C. nanulus"
"B","2",85,174,8.5e+07,85.5,465.865860522104,"C. nanulus"
"B","2",86,228,8.6e+07,86.5,321.505831984429,"C. nanulus"
"B","2",87,303,8.7e+07,87.5,418.681263015196,"C. nanulus"
"B","2",88,806,8.8e+07,88.5,908.256571680051,"C. nanulus"
"B","2",89,270,8.9e+07,89.5,946.892285320775,"C. nanulus"
"B","2",90,0,9e+07,90.5,930.767962491189,"C. nanulus"
"B","2",91,33,9.1e+07,91.5,903.0138426403,"C. nanulus"
"B","2",92,198,9.2e+07,92.5,873.400824364163,"C. nanulus"
"B","2",93,170,9.3e+07,93.5,376.952251618159,"C. nanulus"
"B","2",94,181,9.4e+07,94.5,319.302364538692,"C. nanulus"
"B","2",95,255,9.5e+07,95.5,408.630640065084,"C. nanulus"
"B","2",96,308,9.6e+07,96.5,510.640773930167,"C. nanulus"
"B","2",97,221,9.7e+07,97.5,519.991346081836,"C. nanulus"
"B","2",98,253,9.8e+07,98.5,552.720544217419,"C. nanulus"
"B","2",99,296,9.9e+07,99.5,600.295760438136,"C. nanulus"
"B","2",100,90,1e+08,100.5,550.844805730253,"C. nanulus"
"B","2",101,99,1.01e+08,101.5,467.297549747482,"C. nanulus"
"B","2",102,4,1.02e+08,102.5,411.754781393003,"C. nanulus"
"B","2",103,177,1.03e+08,103.5,369.948645084693,"C. nanulus"
"B","2",104,372,1.04e+08,104.5,433.162786951973,"C. nanulus"
"B","2",105,202,1.05e+08,105.5,469.397486145804,"C. nanulus"
"B","2",106,266,1.06e+08,106.5,530.366854167943,"C. nanulus"
"B","2",107,411,1.07e+08,107.5,670.964976731275,"C. nanulus"
"B","2",108,1,1.08e+08,108.5,647.198578490404,"C. nanulus"
"B","2",109,189,1.09e+08,109.5,562.319304310282,"C. nanulus"
"B","2",110,680,1.1e+08,110.5,858.952268755372,"C. nanulus"
"B","2",111,45,1.11e+08,111.5,817.965769454933,"C. nanulus"
"B","2",112,277,1.12e+08,112.5,759.523534855899,"C. nanulus"
"B","2",113,38,1.13e+08,113.5,760.47287920083,"C. nanulus"
"B","2",114,21,1.14e+08,114.5,736.911799335579,"C. nanulus"
"B","2",115,52,1.15e+08,115.5,288.691877267096,"C. nanulus"
"B","2",116,278,1.16e+08,116.5,398.248666036686,"C. nanulus"
"B","2",117,77,1.17e+08,117.5,296.314022617898,"C. nanulus"
"B","2",118,55,1.18e+08,118.5,298.969898150299,"C. nanulus"
"B","2",119,68,1.19e+08,119.5,305.885599530282,"C. nanulus"
"B","2",120,362,1.2e+08,120.5,471.068997069431,"C. nanulus"
"B","2",121,185,1.21e+08,121.5,422.903062178556,"C. nanulus"
"B","2",122,199,1.22e+08,122.5,460.9978307975,"C. nanulus"
"B","2",123,73,1.23e+08,123.5,463.490021467561,"C. nanulus"
"B","2",124,5930,1.24e+08,124.5,5947.6969492401,"C. nanulus"
"B","2",125,165,1.25e+08,125.5,5938.96287242141,"C. nanulus"
"B","2",126,164,1.26e+08,126.5,5938.34581343997,"C. nanulus"
"B","2",127,48,1.27e+08,127.5,5935.20463000224,"C. nanulus"
"B","2",128,135,1.28e+08,128.5,5936.2909295283,"C. nanulus"
"B","2",129,302,1.29e+08,129.5,407.251764882609,"C. nanulus"
"B","2",130,0,1.3e+08,130.5,372.329155452538,"C. nanulus"
"B","2",131,80,1.31e+08,131.5,343.704815212124,"C. nanulus"
"B","2",132,62,1.32e+08,132.5,345.937855690874,"C. nanulus"
"B","2",133,2,1.33e+08,133.5,318.515305754684,"C. nanulus"
"B","2",134,39,1.34e+08,134.5,108.485022007649,"C. nanulus"
"B","2",135,2,1.35e+08,135.5,108.503456166152,"C. nanulus"
"B","2",136,336,1.36e+08,136.5,343.90260249088,"C. nanulus"
"B","2",137,404,1.37e+08,137.5,526.916501924166,"C. nanulus"
"B","2",138,142,1.38e+08,138.5,545.711462221566,"C. nanulus"
"B","2",139,238,1.39e+08,139.5,594.07406945599,"C. nanulus"
"B","3",0,506,0,0.5,NA,"C. nanulus"
"B","3",1,2666,1e+06,1.5,NA,"C. nanulus"
"B","3",2,138,2e+06,2.5,NA,"C. nanulus"
"B","3",3,1527,3e+06,3.5,NA,"C. nanulus"
"B","3",4,218,4e+06,4.5,3124.40218281834,"C. nanulus"
"B","3",5,1536,5e+06,5.5,3444.58255816289,"C. nanulus"
"B","3",6,35,6e+06,6.5,2181.47152170272,"C. nanulus"
"B","3",7,214,7e+06,7.5,2187.59456938437,"C. nanulus"
"B","3",8,357,8e+06,8.5,1606.63934969862,"C. nanulus"
"B","3",9,13,9e+06,9.5,1591.83384811355,"C. nanulus"
"B","3",10,196,1e+07,10.5,461.578812338695,"C. nanulus"
"B","3",11,400,1.1e+07,11.5,609.778648363486,"C. nanulus"
"B","3",12,3,1.2e+07,12.5,571.001751310799,"C. nanulus"
"B","3",13,77,1.3e+07,13.5,452.242191751278,"C. nanulus"
"B","3",14,30,1.4e+07,14.5,453.049666151516,"C. nanulus"
"B","3",15,140,1.5e+07,15.5,431.784668555983,"C. nanulus"
"B","3",16,0,1.6e+07,16.5,162.597662959835,"C. nanulus"
"B","3",17,277,1.7e+07,17.5,321.182191287126,"C. nanulus"
"B","3",18,172,1.8e+07,18.5,356.108129646039,"C. nanulus"
"B","3",19,206,1.9e+07,19.5,410.303546170393,"C. nanulus"
"B","3",20,185,2e+07,20.5,427.754602546834,"C. nanulus"
"B","3",21,75,2.1e+07,21.5,434.279863682396,"C. nanulus"
"B","3",22,146,2.2e+07,22.5,364.946571432039,"C. nanulus"
"B","3",23,542,2.3e+07,23.5,630.369732775932,"C. nanulus"
"B","3",24,232,2.4e+07,24.5,639.338720867116,"C. nanulus"
"B","3",25,295,2.5e+07,25.5,679.377656388551,"C. nanulus"
"B","3",26,115,2.6e+07,26.5,684.948173221887,"C. nanulus"
"B","3",27,282,2.7e+07,27.5,726.196942984477,"C. nanulus"
"B","3",28,231,2.8e+07,28.5,535.685542086026,"C. nanulus"
"B","3",29,99,2.9e+07,29.5,492.885382213756,"C. nanulus"
"B","3",30,329,3e+07,30.5,513.957196661356,"C. nanulus"
"B","3",31,437,3.1e+07,31.5,664.752585553452,"C. nanulus"
"B","3",32,218,3.2e+07,32.5,640.231208236524,"C. nanulus"
"B","3",33,224,3.3e+07,33.5,637.7389748165,"C. nanulus"
"B","3",34,136,3.4e+07,34.5,644.519976416558,"C. nanulus"
"B","3",35,60,3.5e+07,35.5,557.463003256718,"C. nanulus"
"B","3",36,261,3.6e+07,36.5,433.493944594385,"C. nanulus"
"B","3",37,12,3.7e+07,37.5,374.882648304773,"C. nanulus"
"B","3",38,1252,3.8e+07,38.5,1287.58106540909,"C. nanulus"
"B","3",39,22,3.9e+07,39.5,1280.56745234291,"C. nanulus"
"B","3",40,172,4e+07,40.5,1290.67308021822,"C. nanulus"
"B","3",41,239,4.1e+07,41.5,1286.40467971786,"C. nanulus"
"B","3",42,73,4.2e+07,42.5,1288.41841030001,"C. nanulus"
"B","3",43,7,4.3e+07,43.5,304.24825389803,"C. nanulus"
"B","3",44,386,4.4e+07,44.5,490.997963335898,"C. nanulus"
"B","3",45,217,4.5e+07,45.5,508.511553457736,"C. nanulus"
"B","3",46,349,4.6e+07,46.5,568.563101159405,"C. nanulus"
"B","3",47,56,4.7e+07,47.5,566.631273404495,"C. nanulus"
"B","3",48,4,4.8e+07,48.5,566.602153190402,"C. nanulus"
"B","3",49,778,4.9e+07,49.5,881.660932558543,"C. nanulus"
"B","3",50,14,5e+07,50.5,854.653731051354,"C. nanulus"
"B","3",51,42,5.1e+07,51.5,781.278439482365,"C. nanulus"
"B","3",52,48,5.2e+07,52.5,780.745797298967,"C. nanulus"
"B","3",53,223,5.3e+07,53.5,811.958742794238,"C. nanulus"
"B","3",54,237,5.4e+07,54.5,331.906613371894,"C. nanulus"
"B","3",55,632,5.5e+07,55.5,713.715629645309,"C. nanulus"
"B","3",56,1111,5.6e+07,56.5,1319.82839793664,"C. nanulus"
"B","3",57,37,5.7e+07,57.5,1319.47413767758,"C. nanulus"
"B","3",58,704,5.8e+07,58.5,1478.81675673492,"C. nanulus"
"B","3",59,2,5.9e+07,59.5,1459.70339452918,"C. nanulus"
"B","3",60,375,6e+07,60.5,1368.18675625808,"C. nanulus"
"B","3",61,130,6.1e+07,61.5,809.020395292974,"C. nanulus"
"B","3",62,236,6.2e+07,62.5,841.926956451686,"C. nanulus"
"B","3",63,585,6.3e+07,63.5,745.285180316904,"C. nanulus"
"B","3",64,3172,6.4e+07,64.5,3258.37843106046,"C. nanulus"
"B","3",65,616,6.5e+07,65.5,3294.82336400603,"C. nanulus"
"B","3",66,167,6.6e+07,66.5,3296.49055815423,"C. nanulus"
